,name,city,country,code_iata,code_icao,latitude,longitude,altitude,tz,dst,tz_region
7855,Torit,Torit,South Sudan,,HSTR,4.411111,32.578889,2018,3.0,N,Africa/Juba
7856,Falmouth Port,Falmouth,Jamaica,,\N,18.492762,-77.649675,0,-5.0,N,America/Jamaica
7857,Cozumel Port,Cozumel,Mexico,,\N,20.510439,-86.94925,0,-6.0,A,America/Mexico_City
7858,Philipsburg Port,Philipsburg,Netherlands Antilles,,\N,18.012868,-63.045242,0,-4.0,N,America/Curacao
7859,Basseterre Port,Basseterre,Saint Kitts and Nevis,,\N,17.290464,-62.709473,0,-4.0,N,America/St_Kitts
7860,Charlotte Amalie Port,Charlotte Amalie,Virgin Islands,,\N,18.335431,-64.926824,0,-4.0,N,America/St_Thomas
7861,San Juan Port,San Juan,Puerto Rico,,\N,18.458992,-66.097693,0,-4.0,N,America/Puerto_Rico
7862,Santa Barbara Train Station,Santa Barbara,United States,,\N,34.413611,-119.691667,8,-8.0,A,America/Los_Angeles
7863,Eugene Amtrak Station,Eugene,United States,,\N,44.055062,-123.092372,426,-8.0,A,America/Los_Angeles
7864,Lincolnville GO Station,Lincolnville,Canada,,\N,43.995278,-79.233333,873,-5.0,A,America/Toronto
7865,Mormugao-Goa Port,Mormugao,India,,\N,15.4,73.8,0,5.5,N,Asia/Calcutta
7866,Cochin Port,Cochin,India,,\N,9.58,76.14,0,5.5,N,Asia/Calcutta
7867,Penang Cruise Terminal,Penang,Malaysia,,\N,5.418828,100.345804,0,8.0,N,Asia/Kuala_Lumpur
7868,Port Klang-Kuala Lumpur Cruise Terminal,Port Klang,Malaysia,,\N,2.984629,101.336839,0,8.0,N,Asia/Kuala_Lumpur
7869,Singapore Cruise Terminal,Singapore,Singapore,,\N,1.264185,103.819821,0,8.0,N,Asia/Singapore
7870,Shelby County Airport,Shelbyville,United States,2H0,K2H0,39.410556,-88.845556,550,-6.0,A,America/Chicago
7871,Illinois Terminal,Champaign,United States,,\N,40.1155,-88.2411,732,-6.0,A,America/Chicago
7872,Mattoon Amtrak,Mattoon,United States,,\N,39.4828,-88.3759,733,-6.0,A,America/Chicago
7873,Dawu,Lvliang,China,LLV,\N,37.683333,111.142778,3020,8.0,N,Asia/Chongqing
7874,Delft Central,Delft,Netherlands,,\N,52.006667,4.356667,0,1.0,E,Europe/Amsterdam
7875,Yading Daocheng,Daocheng,China,DCY,ZUDC,29.3231,100.0533,14472,8.0,N,Asia/Chongqing
7876,Gannan,Xiahe city,China,GXH,ZLXH,34.4909,102.3719,10466,8.0,N,Asia/Chongqing
7877,Komandoo,Komandoo,Maldives,,\N,5.494003,73.424183,0,5.0,N,Indian/Maldives
7878,Komandoo,Komandoo,Maldives,,\N,5.494003,73.424183,0,5.0,N,Indian/Maldives
7879,Meck Island Airstrip,Meck Island,Marshall Islands,,\N,9.0,167.726944,10,12.0,Z,Pacific/Majuro
7880,Sormovo,Nizhny Novgorod,Russia,,XUDS,56.1906,43.4742,210,4.0,N,Europe/Moscow
7881,Grand Canyon West Airport,Peach Springs,United States,1G4,\N,35.899904,-113.815674,4813,-7.0,A,America/Phoenix
7882,Vangso,Vangso,Sweden,,ESSZ,59.13333,17.25,10,1.0,E,Europe/Stockholm
7883,Yaroslavsky Station,Moscow,Russia,,\N,55.776,37.658,400,4.0,N,Europe/Moscow
7884,Railway Station,Perm,Russia,,\N,58.0203,56.2525,558,6.0,N,Asia/Yekaterinburg
7885,Railway Station,Novosibirsk,Russia,,\N,55.0188,82.9339,531,7.0,N,Asia/Omsk
7886,Railway Station,Ulan Bator,Mongolia,,\N,47.92,106.92,4300,8.0,N,Asia/Ulaanbaatar
7887,Main Station,Beijing,China,,\N,39.9,116.421,130,8.0,N,Asia/Chongqing
7888,Railway Station,Irkutsk,Russia,,\N,52.3122,104.2958,1305,9.0,N,Asia/Irkutsk
7889,Kuredu ,Kuredu,Maldives,,\N,5.3244,73.3756,10,5.0,U,Indian/Maldives
7890,Heliport NUS,Umea,Sweden,,\N,63.817,20.2981,100,1.0,E,Europe/Stockholm
7891,Heliport SU,Sundsvall,Sweden,,\N,62.4077,17.3024,10,1.0,E,Europe/Stockholm
7892,Comiso,Comiso,Italy,CIY,LICB,37.0,14.6144,756,1.0,E,Europe/Rome
7893,Leroo La Tau,Leroo La Tau,Botswana,,\N,-20.422617,24.517433,1000,2.0,U,Africa/Gaborone
7894,Xaxanaka,Xaxanaka,Botswana,,\N,-19.198083,23.431383,1000,2.0,U,Africa/Gaborone
7895,Xugana,Xugana,Botswana,,\N,-19.068,23.10015,1000,2.0,U,Africa/Gaborone
7896,Nxamaseri,Nxamaseri,Botswana,,\N,-18.597283,21.999267,1000,2.0,U,Africa/Gaborone
7897,Kwando,Kwando,Botswana,,\N,-18.208717,23.396733,1000,2.0,U,Africa/Gaborone
7898,Boston North Station,Boston,United States,,\N,42.366235,-71.061122,141,-5.0,A,America/New_York
7899,Rockport Station,Rockport,United States,,\N,42.6558328,-70.6266667,77,-5.0,A,America/New_York
7900,Salem Station,Salem,United States,,\N,42.5249995,-70.8958333,26,-5.0,A,America/New_York
7901,Salem Ferry Dock,Salem,United States,,\N,42.522421,-70.881607,26,-5.0,A,America/New_York
7902,Long Wharf,Boston,United States,,\N,42.36024,-71.048105,16,-5.0,A,America/New_York
7903,Joliet Union Station,Joliet,United States,,\N,41.5244,-88.0795,532,-6.0,A,America/Chicago
7904,Laraway Road,New Lenox,United States,,\N,41.485,-87.9596,703,-6.0,A,America/Chicago
7905,Lasalle Station,Chicago,United States,,\N,41.875,-87.632,592,-6.0,A,America/Chicago
7906,Waterloo International,London,United Kingdom,,\N,51.5031,-0.1147,10,0.0,E,Europe/London
7907,Norfolk Station,Norfolk,United States,,\N,36.843233,-76.275952,16,-5.0,A,America/New_York
7908,London Railway Station,London,Canada,,\N,42.9819,-81.2464,0,-5.0,A,America/Toronto
7909,Gloucester Station,Gloucester,United States,,\N,42.6166666667,-70.6683333333,50,-5.0,A,America/New_York
7910,Kitchener Bus Terminal,Kitchener,Canada,,\N,43.44968,-80.49222,1083,-5.0,A,America/Toronto
7911,Gare du Palais,Quebec,Canada,,\N,46.8174,-71.2139,13,-5.0,A,America/Toronto
7912,Johnstown Amtrak,Johnstown,United States,,\N,40.3296,-78.9219,1168,-5.0,A,America/New_York
7913,Enumclaw Airport,Enumclaw,United States,,WA77,47.1956569,-122.0220561,738,-8.0,A,America/Los_Angeles
7914,Rock Airport,Tarentum,United States,9G1,\N,40.6035463,-79.8261189,1063,-5.0,A,America/New_York
7915,Grand Central Terminal,New York,United States,,\N,40.752726,-73.977229,70,-5.0,A,America/New_York
7916,Tremont,New York,United States,,\N,40.847301,-73.89955,200,-5.0,A,America/New_York
7917,Plum Island Airport,Newburyport,United States,2B2,\N,42.7953611,-70.8394444,11,-5.0,A,America/New_York
7918,Brooks Camp,Brooks Camp,United States,,\N,58.556539,-155.777311,100,-9.0,A,America/Anchorage
7919,Kulik Lake Airport,Kulik Lake,United States,LKK,\N,58.96591,-155.108089,1000,-9.0,U,America/Anchorage
7920,Central Station,Glasgow,United Kingdom,ZGG,\N,55.858,-4.258,25,0.0,E,Europe/London
7921,Euston Station,London,United Kingdom,QQU,\N,51.5284,-0.1331,89,0.0,E,Europe/London
7922,Waterloo International,London,United Kingdom,QQW,\N,51.5031,-0.1147,10,0.0,E,Europe/London
7923,Belorussky Station,Moscow,Russia,,\N,55.7764,37.5803,400,4.0,N,Europe/Moscow
7924,Railway Station,Omsk,Russia,,\N,54.9833,73.3667,285,7.0,N,Asia/Omsk
7925,Railway Station,Krasnoyarsk,Russia,,\N,56.0167,93.0667,446,8.0,N,Asia/Krasnoyarsk
7926,Railway Station,Naushki,Russia,,\N,50.3827,106.1056,1975,9.0,N,Asia/Irkutsk
7927,Railway Station,Erlian,China,,\N,43.65,111.9833,3159,8.0,N,Asia/Chongqing
7928,Guangzhoudong Railway Station,Guangzhou,China,,\N,23.149554,113.32479,0,8.0,U,Asia/Chongqing
7929,Domodedovo,Moscow,Russia,,\N,55.442,37.763,207,4.0,U,Europe/Moscow
7930,Levashovo,St. Petersburg,Russia,,XLLV,60.08738,30.19152,59,4.0,E,Europe/Moscow
7931,Kettle Falls Lodge,Minaki,Canada,,\N,50.349812,-94.583456,180,-6.0,A,America/Winnipeg
7932,Severobajkalsk Port,Severobajkalsk,Russia,,\N,55.4209,109.3225,500,9.0,U,Asia/Irkutsk
7933,Vanino-Port,Vanino,Russia,,\N,49.093,140.285,20,11.0,U,Asia/Vladivostok
7934,Holmsk-Port,Holmsk,Russia,,\N,47.040278,142.043056,29,11.0,U,Asia/Vladivostok
7935,Nogliki,Nogliki,Russia,,\N,51.816667,143.116667,10,11.0,U,Asia/Vladivostok
7936,Markovo Airport,Markovo,Russia,KVM,UHMO,64.665278,170.414167,89,12.0,E,Asia/Magadan
7937,Seymchan Airport,Seymchan,Russia,,UHMS,62.919167,152.421667,679,12.0,E,Asia/Magadan
7938,Zyryanka West Airport,Zyryanka,Russia,ZKP,UESU,65.736389,150.700278,118,12.0,E,Asia/Magadan
7939,Susuman Airport,Susuman,Russia,,UHMH,62.767222,148.146111,2129,12.0,E,Asia/Magadan
7940,OYMYAKON,OYMYAKON,Russia,,UEMY,63.45,142.783333,2431,11.0,E,Asia/Vladivostok
7941,Ust-Maya Airport,Ust-Maya,Russia,UMS,UEMU,60.358056,134.437778,561,10.0,E,Asia/Yakutsk
7942,Aldan Airport,Aldan,Russia,ADH,UEEA,58.603056,125.407222,2241,10.0,E,Asia/Yakutsk
7943,Olekminsk Airport,Olekminsk,Russia,,UEMO,60.399167,120.464167,426,10.0,E,Asia/Yakutsk
7944,Vitim Airport,Vitim,Russia,,UERT,59.457778,112.562778,610,10.0,E,Asia/Yakutsk
7945,Pellworm,Pellworm,Germany,,EDHP,54.536431,8.67994,10,1.0,E,Europe/Berlin
7946,Tynda,Tynda,Russia,,\N,55.1512,124.716667,350,10.0,U,Asia/Yakutsk
7947,Tommot,Tommot,Russia,,\N,58.966667,126.266667,280,10.0,U,Asia/Yakutsk
7948,Etretat,Etretat,France,,\N,49.701,0.205,102,1.0,E,Europe/Paris
7949,Le Havre,Le Havre,France,,\N,49.4901,0.1001,13,1.0,E,Europe/Paris
7950,Weimar,Weimar,Germany,,\N,50.983333,11.316667,208,1.0,E,Europe/Berlin
7951,Nalati,Xinyuan,China,NLT,ZWNL,43.433056,83.380278,0,8.0,U,Asia/Chongqing
7952,Port Alsworth Airport,Port alsworth,United States,PTA,PALJ,60.208281,-154.306586,253,-9.0,A,America/Anchorage
7953,Fontaine Airport,Belfort,France,BOR,LFSQ,47.6556015,7.0108299,3663,1.0,E,Europe/Paris
7954,Pampulha,Belo Horizonte,Brazil,BHZ,\N,-19.8517,-43.9508,8708,-3.0,S,America/Sao_Paulo
7955,Fairfield County Airport,Winnsboro,United States,FDW,KFDW,34.315472,-81.108806,577,-5.0,A,America/New_York
7956,Obock,Obock,Djibouti,OBC,HDOB,11.968333,43.278611,69,3.0,N,Africa/Djibouti
7957,Tadjoura,Tadjoura,Djibouti,TDJ,HDTJ,11.783,42.917,246,3.0,N,Africa/Djibouti
7958,Santa Cruz des Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,MGQC,15.0122004,-91.1505966,6631,-6.0,S,America/Guatemala
7959,Nordfjordur Airport,Nordfjordur,Iceland,NOR,BINF,65.131897,-13.7463999,3648,0.0,E,Atlantic/Reykjavik
7960,Bursa Airport,Bursa,Turkey,BTZ,LTBE,40.2332993,29.0091991,772,2.0,U,Europe/Istanbul
7961,Skyhaven Airport,Rochester,United States,DAW,KDAW,43.2840556,-70.9292778,321,-5.0,A,America/New_York
7962,Waris Airport,Waris-Papua Island,Indonesia,WAR,WAJR,-3.22243,140.9790039,1224,9.0,U,Asia/Jayapura
7963,Port Oceanic Airport,Port Oceanic,United States,PRL,\N,60.2083333,-147.8194444,142,-9.0,A,America/Anchorage
7964,Newton City-County Airport,Newton,United States,EWK,KEWK,38.0570785,-97.2752278,1533,-6.0,A,America/Chicago
7965,La Ferte Alais Airport,La Ferte Alais,France,,LFFQ,48.497799,2.34333,453,1.0,E,Europe/Paris
7966,Angguruk airstrip,Angguruk,Indonesia,,\N,-4.2001,139.4329,4200,9.0,U,Asia/Jayapura
7967,Bairnsdale Airport,Bairnsdale,Australia,BSJ,YBNS,-37.8875,147.567778,165,10.0,O,Australia/Hobart
7968,Bolton Field,Columbus,United States,TZR,KTZR,39.901111,-83.136944,905,-5.0,A,America/New_York
7969,Ocean Shores Municipal,Ocean Shores,United States,W04,KW04,46.5995,-124.0854,15,-8.0,A,America/Los_Angeles
7970,Packwood,Packwood,United States,55S,K55S,46.3625,-121.4067,1057,-8.0,A,America/Los_Angeles
7971,Fort Bridger,Fort Bridger,United States,FBR,KFBR,41.236,-110.2436,7038,-7.0,A,America/Denver
7972,Prosser,Prosser,United States,S40,KS40,46.128,-119.4773,705,-8.0,A,America/Los_Angeles
7973,Chehalis-Centralia,Chehalis,United States,CLS,KCLS,46.4062,-122.5897,177,-8.0,A,America/Los_Angeles
7974,Desert Aire,Mattawa,United States,M94,KM94,46.4124,-119.5518,586,-8.0,A,America/Los_Angeles
7975,Lebanon State,Lebanon,United States,S30,KS30,44.3179,-122.5577,344,-8.0,A,America/Los_Angeles
7976,Evanston-Uinta CO Burns Fld,Evanston,United States,EVW,KEVW,41.1649,-111.0208,7143,-7.0,A,America/Denver
7977,Sabetha Municipal,Sabetha,United States,K83,KK83,39.5425,-95.4677,1330,-6.0,A,America/Chicago
7978,Mount Pleasant Regional-Faison Field,Mount Pleasant,United States,LRO,KLRO,32.5387,-79.4697,12,-5.0,A,\N
7979,Jimmy Carter Regional,Americus,United States,ACJ,KACJ,32.0665,-84.1133,468,-5.0,A,America/New_York
7980,Weedon Field,Eufala,United States,EUF,KEUF,31.5708,-85.0774,285,-6.0,A,America/Chicago
7981,Saluda County,Saluda,United States,6J4,K6J4,33.5561,-81.4768,539,-5.0,A,America/New_York
7982,Dare County Regional,Manteo,United States,MQI,KMQI,35.5514,-75.4173,13,-5.0,A,America/New_York
7983,Auburn University Regional,Auburn,United States,AUO,KAUO,32.3691,-85.2604,777,-6.0,A,America/Chicago
7984,Tri-Cities,Endicott,United States,CZG,KCZG,42.0471,-76.0578,833,-5.0,A,America/New_York
7985,Isla Culebrita,Culebrita,Puerto Rico,,\N,18.31206,-65.228405,10,-4.0,U,America/Puerto_Rico
7986,Culebrita,Isla Culebrita,Puerto Rico,,\N,18.31206,-65.228405,10,-4.0,U,America/Puerto_Rico
7987,Apollo Bay,Apollo Bay,Australia,,\N,-38.758827,143.676624,10,10.0,U,Australia/Hobart
7988,Zabrat,Baku,Azerbaijan,,ZABR,40.483,49.967,0,4.0,U,Asia/Baku
7989,Chirag,Caspian Sea,Azerbaijan,,CHIR,40.283,51.283,0,4.0,U,\N
7990,Kendal Glider Port,Kendall,United States,,\N,25.603889,-80.585556,10,-5.0,U,America/New_York
7991,Lipa Noi Pier,Lipa Noi,Thailand,,\N,9.481772,99.926558,10,7.0,N,Asia/Bangkok
7992,Don Sak Pier,Don Sak,Thailand,,\N,9.321146,99.735693,10,7.0,N,Asia/Bangkok
7993,Bessemer,Bessemer,United States,EKY,KEKY,33.1876,-86.5558,700,-6.0,A,America/Chicago
7994,Colorado Springs East,Ellicott,United States,A50,KA50,38.87,-104.41,6145,-7.0,A,America/Denver
7995,Olds Didsbury Airport,Didsbury,Canada,,\N,51.710833,-114.106111,3360,-7.0,A,America/Edmonton
7996,Sundre Airport,Sundre,Canada,,\N,51.774722,-114.680833,3663,-7.0,A,America/Edmonton
7997,Buffalo-Depew Station,Depew,United States,,\N,42.9074,-78.7266,676,-5.0,A,America/New_York
7998,South Bend Station,South Bend,United States,,\N,41.678,-86.2876,722,-5.0,A,America/New_York
7999,Carroll Avenue NICTD Station,Michigan City,United States,,\N,41.7133,-86.8677,630,-6.0,A,America/Chicago
8000,Chicago Millennium Station,Chicago,United States,,\N,41.8837,-87.623,620,-6.0,A,America/Chicago
8001,St. Louis Gateway Transportation Center,St. Louis,United States,,\N,38.6239,-90.2039,476,-6.0,A,America/Chicago
8002,Kansas City Union Station,Kansas City,United States,,\N,39.0865,-94.586,791,-6.0,A,America/Chicago
8003,Alvarado Transportation Center,Albuquerque,United States,,\N,35.0826,-106.6474,4970,-7.0,A,America/Denver
8004,San Francisco 4th and King St. Station,San Francisco,United States,,\N,37.7763884,-122.3944444,15,-8.0,A,America/Los_Angeles
8005,Oakland Jack London Square Station,Oakland,United States,,\N,37.7935,-122.2719,13,-8.0,A,America/Los_Angeles
8006,Downtown Mountain View Station,Mountain View,United States,,\N,37.3943934,-122.075872,15,-8.0,A,America/Los_Angeles
8007,San Mateo Station,San Mateo,United States,,\N,37.5683328,-122.3241667,15,-8.0,A,America/Los_Angeles
8008,Sunnyvale Station,Sunnyvale,United States,,\N,37.3786106,-122.0308333,15,-8.0,A,America/Los_Angeles
8009,Millbrae Intermodal Terminal,San Mateo,United States,,\N,37.6002772,-122.3866667,15,-8.0,A,America/Los_Angeles
